rownum,Scoring,Start,Start_Frame,Stop,Stop_Frame,duration,Subject,Behaviour,Value
1200,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,9.050708333,217,11.886875,285,2.836166667,Asta2,interest_area,door_right
1201,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,17.26725,414,24.44108333,586,7.173833333,Asta2,interest_area,objects
1202,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,25.27525,606,39.45608333,946,14.18083333,Asta2,interest_area,stranger
1203,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,40.08170833,961,42.87616667,1028,2.794458333,Asta2,interest_area,objects
1204,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,62.062,1488,62.97958333,1510,0.917583333,Asta2,interest_area,objects
1205,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,89.25583333,2140,90.25683333,2164,1.001,Asta2,interest_area,objects
1206,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,91.466375,2193,94.094,2256,2.627625,Asta2,interest_area,door_left
1207,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,94.80304167,2273,96.17941667,2306,1.376375,Asta2,interest_area,caregiver
1208,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,97.30554167,2333,100.4336667,2408,3.128125,Asta2,interest_area,objects
1209,dog-tracking-projekt-2020-09-23_11-39-50_dst_asta2_op,105.480375,2529,120.7039167,2894,15.22354167,Asta2,interest_area,stranger
1210,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,0.875875,21,120.7039167,2894,119.8280417,Asta2,trial,trial
1211,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,1.5015,36,2.293958333,55,0.792458333,Asta2,interest_area,objects
1212,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,2.627625,63,4.25425,102,1.626625,Asta2,interest_area,stranger
1213,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,6.172833333,148,8.133125,195,1.960291667,Asta2,interest_area,stranger
1214,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,10.135125,243,11.5115,276,1.376375,Asta2,interest_area,objects
1215,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,12.30395833,295,13.138125,315,0.834166667,Asta2,interest_area,caregiver
1216,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,13.47179167,323,15.76575,378,2.293958333,Asta2,interest_area,door_left
1217,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,27.86116667,668,30.655625,735,2.794458333,Asta2,interest_area,stranger
1218,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,34.11741667,818,36.661625,879,2.544208333,Asta2,interest_area,objects
1219,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,37.662625,903,41.08270833,985,3.420083333,Asta2,interest_area,caregiver
1220,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,41.45808333,994,45.5455,1092,4.087416667,Asta2,interest_area,door_right
1221,dog-tracking-projekt-2020-09-23_11-35-45_dst_asta2_sp,49.13241667,1178,120.7039167,2894,71.5715,Asta2,interest_area,door_left
1222,dog-tracking-projekt-2020-09-23_11-46-42_dst_asta2_np,1.042708333,25,120.7039167,2894,119.6612083,Asta2,trial,trial
1223,dog-tracking-projekt-2020-09-23_11-46-42_dst_asta2_np,5.672333333,136,47.46408333,1138,41.79175,Asta2,interest_area,door_left
1224,dog-tracking-projekt-2020-09-23_11-46-42_dst_asta2_np,47.83945833,1147,56.09770833,1345,8.25825,Asta2,interest_area,caregiver
1225,dog-tracking-projekt-2020-09-23_11-46-42_dst_asta2_np,56.38966667,1352,120.5787917,2891,64.189125,Asta2,interest_area,door_left
1226,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,0,0,120.7039167,2894,120.7039167,Yuki5,trial,trial
1227,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,0.917583333,22,3.878875,93,2.961291667,Yuki5,interest_area,stranger
1228,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,7.966291667,191,18.893875,453,10.92758333,Yuki5,interest_area,caregiver
1229,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,20.22854167,485,24.10741667,578,3.878875,Yuki5,interest_area,objects
1230,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,26.31795833,631,28.653625,687,2.335666667,Yuki5,interest_area,objects
1231,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,30.11341667,722,30.905875,741,0.792458333,Yuki5,interest_area,stranger
1232,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,47.5475,1140,49.75804167,1193,2.210541667,Yuki5,interest_area,stranger
1233,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,68.35995833,1639,78.66191667,1886,10.30195833,Yuki5,interest_area,caregiver
1234,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,82.207125,1971,85.210125,2043,3.003,Yuki5,interest_area,objects
1235,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,86.87845833,2083,90.54879167,2171,3.670333333,Yuki5,interest_area,door_left
1236,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,90.84075,2178,96.93016667,2324,6.089416667,Yuki5,interest_area,caregiver
1237,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,100.0165833,2398,112.737625,2703,12.72104167,Yuki5,interest_area,stranger
1238,dog-tracking-projekt-2020-09-22_11-13-52_dst_yuki5_bp,115.86575,2778,119.5360833,2866,3.670333333,Yuki5,interest_area,objects
1239,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,0.792451878,19,120.1190215,2880,119.3265696,Yuki5,trial,trial
1240,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,7.34060687,176,14.05559384,337,6.714986967,Yuki5,interest_area,caregiver
1241,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,14.43096578,346,27.19361181,652,12.76264604,Yuki5,interest_area,door_right
1242,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,27.69410774,664,29.94633939,718,2.252231653,Yuki5,interest_area,caregiver
1243,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,30.28000334,726,32.57394299,781,2.293939647,Yuki5,interest_area,door_left
1244,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,44.54413714,1068,52.26011596,1253,7.715978812,Yuki5,interest_area,stranger
1245,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,53.42793978,1281,55.13796751,1322,1.710027737,Yuki5,interest_area,objects
1246,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,58.14094305,1394,72.15482889,1730,14.01388584,Yuki5,interest_area,caregiver
1247,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,72.82215679,1746,87.00287461,2086,14.18071782,Yuki5,interest_area,door_left
1248,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,92.84199371,2226,93.42590562,2240,0.58391191,Yuki5,interest_area,objects
1249,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,94.63543743,2269,96.84596109,2322,2.21052366,Yuki5,interest_area,caregiver
1250,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,97.30474902,2333,98.30574087,2357,1.000991846,Yuki5,interest_area,door_right
1251,dog-tracking-projekt-2020-09-22_11-17-41_dst_yuki5_op,105.9383037,2540,120.0356055,2878,14.09730183,Yuki5,interest_area,door_right
1252,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,0,0,120.7037292,2894,120.7037292,Yuki5,trial,trial
1253,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,0.917581908,22,2.04370516,49,1.126123251,Yuki5,interest_area,stranger
1254,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,4.504493005,108,5.338658377,128,0.834165371,Yuki5,interest_area,objects
1255,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,6.172823748,148,7.924571028,190,1.75174728,Yuki5,interest_area,caregiver
1256,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,8.383361982,201,19.14409527,459,10.76073329,Yuki5,interest_area,door_left
1257,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,21.14609216,507,28.15308128,675,7.006989119,Yuki5,interest_area,stranger
1258,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,31.03095181,744,53.01120935,1271,21.98025753,Yuki5,interest_area,door_right
1259,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,53.4700003,1282,58.30815946,1398,4.838159154,Yuki5,interest_area,caregiver
1260,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,58.72524214,1408,59.85136539,1435,1.126123251,Yuki5,interest_area,door_left
1261,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,67.98447776,1630,68.52668525,1643,0.542207491,Yuki5,interest_area,caregiver
1262,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,68.98547621,1654,97.76418152,2344,28.77870531,Yuki5,interest_area,door_right
1263,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,98.89030477,2371,99.30738746,2381,0.417082686,Yuki5,interest_area,objects
1264,dog-tracking-projekt-2020-09-22_11-06-20_dst_yuki5_sp,111.3193688,2669,117.9509835,2828,6.631614702,Yuki5,interest_area,door_right
1265,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,0,0,120.37025,2886,120.37025,Yuki5,trial,trial
1266,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,2.419083333,58,16.85016667,404,14.43108333,Yuki5,interest_area,door_left
1267,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,17.35066667,416,18.81045833,451,1.459791667,Yuki5,interest_area,caregiver
1268,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,19.35266667,464,25.5255,612,6.172833333,Yuki5,interest_area,door_right
1269,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,25.98429167,623,27.56920833,661,1.584916667,Yuki5,interest_area,caregiver
1270,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,28.028,672,33.99229167,815,5.964291667,Yuki5,interest_area,door_left
1271,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,40.24854167,965,41.49979167,995,1.25125,Yuki5,interest_area,caregiver
1272,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,41.87516667,1004,62.5625,1500,20.68733333,Yuki5,interest_area,door_right
1273,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,62.81275,1506,64.02229167,1535,1.209541667,Yuki5,interest_area,caregiver
1274,dog-tracking-projekt-2020-09-22_11-10-11_dst_yuki5_np,64.27254167,1541,120.37025,2886,56.09770833,Yuki5,interest_area,door_left
1275,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,1.54319951,37,120.2027294,2882,118.6595299,Flee,trial,trial
1276,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,3.503479969,84,13.13804988,315,9.634569914,Flee,interest_area,caregiver
1277,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,32.94939494,790,39.0387768,936,6.089381851,Flee,interest_area,stranger
1278,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,39.74781441,953,40.58197631,973,0.834161897,Flee,interest_area,door_right
1279,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,49.13213575,1178,54.80443665,1314,5.672300902,Flee,interest_area,stranger
1280,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,57.7240033,1384,62.43701802,1497,4.71301472,Flee,interest_area,objects
1281,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,67.56711368,1620,80.62174738,1933,13.05463369,Flee,interest_area,objects
1282,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,84.58401639,2028,91.17389538,2186,6.589878989,Flee,interest_area,objects
1283,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,95.38641296,2287,99.01501721,2374,3.628604253,Flee,interest_area,caregiver
1284,dog-tracking-projekt-2020-09-22_11-41-44_dst_flee_bp,103.5611996,2483,110.1927866,2642,6.631587084,Flee,interest_area,caregiver
1285,dog-tracking-projekt-2020-09-22_11-37-27_dst_flee_op,0,0,120.2034167,2882,120.2034167,Flee,trial,trial
1286,dog-tracking-projekt-2020-09-22_11-37-27_dst_flee_op,1.710041667,41,2.25225,54,0.542208333,Flee,interest_area,caregiver
1287,dog-tracking-projekt-2020-09-22_11-37-27_dst_flee_op,4.25425,102,12.387375,297,8.133125,Flee,interest_area,caregiver
1288,dog-tracking-projekt-2020-09-22_11-37-27_dst_flee_op,16.141125,387,18.76875,450,2.627625,Flee,interest_area,caregiver
1289,dog-tracking-projekt-2020-09-22_11-37-27_dst_flee_op,38.74704167,929,40.29025,966,1.543208333,Flee,interest_area,caregiver
1290,dog-tracking-projekt-2020-09-22_11-37-27_dst_flee_op,43.33495833,1039,45.62891667,1094,2.293958333,Flee,interest_area,objects
1291,dog-tracking-projekt-2020-09-22_11-37-27_dst_flee_op,61.60320833,1477,80.37195833,1927,18.76875,Flee,interest_area,caregiver
1292,dog-tracking-projekt-2020-09-22_11-37-27_dst_flee_op,91.84175,2202,98.18141667,2354,6.339666667,Flee,interest_area,door_left
1293,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,0,0,124.0397295,2974,124.0397295,Flee,trial,trial
1294,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,1.167825294,28,2.252234496,54,1.084409202,Flee,interest_area,objects
1295,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,5.171797731,124,7.215491996,173,2.043694265,Flee,interest_area,door_left
1296,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,7.507448319,180,9.426018445,226,1.918570126,Flee,interest_area,stranger
1297,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,9.968223046,239,11.5531288,277,1.584905756,Flee,interest_area,door_right
1298,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,22.48063691,539,25.06653578,601,2.585898866,Flee,interest_area,door_left
1299,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,25.40020015,609,29.27904845,702,3.878848298,Flee,interest_area,stranger
1300,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,30.28004155,726,31.4061588,753,1.126117248,Flee,interest_area,stranger
1301,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,32.0317795,768,48.63158189,1166,16.59980239,Flee,interest_area,door_right
1302,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,48.92353821,1173,50.38331983,1208,1.459781618,Flee,interest_area,stranger
1303,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,50.63356811,1214,52.55213824,1260,1.918570126,Flee,interest_area,door_left
1304,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,53.21946697,1276,55.63853366,1334,2.419066681,Flee,interest_area,stranger
1305,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,56.05561412,1344,68.81827626,1650,12.76266214,Flee,interest_area,door_right
1306,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,69.27706477,1661,71.57100731,1716,2.293942542,Flee,interest_area,stranger
1307,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,72.73883261,1744,73.3644533,1759,0.625620693,Flee,interest_area,door_left
1308,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,74.40715445,1784,82.03972691,1967,7.632572458,Flee,interest_area,door_left
1309,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,82.66534761,1982,84.79245796,2033,2.127110357,Flee,interest_area,stranger
1310,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,86.71102809,2079,87.7120212,2103,1.000993109,Flee,interest_area,objects
1311,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,89.29692695,2141,99.51539828,2386,10.21847132,Flee,interest_area,door_right
1312,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,100.0158948,2398,102.2264213,2451,2.21052645,Flee,interest_area,stranger
1313,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,102.5600857,2459,104.4786558,2505,1.918570126,Flee,interest_area,door_left
1314,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,108.1906719,2594,109.149957,2617,0.959285063,Flee,interest_area,door_left
1315,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,109.3584972,2622,111.6524397,2677,2.293942542,Flee,interest_area,stranger
1316,dog-tracking-projekt-2020-09-22_11-29-57_dst_flee_sp,112.0695202,2687,124.0397295,2974,11.97020926,Flee,interest_area,door_right
1317,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,1.918583333,46,120.37025,2886,118.4516667,Flee,trial,trial
1318,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,3.712041667,89,3.837166667,92,0.125125,Flee,interest_area,objects
1319,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,4.462791667,107,13.55520833,325,9.092416667,Flee,interest_area,door_left
1320,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,13.84716667,332,16.016,384,2.168833333,Flee,interest_area,stranger
1321,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,16.43308333,394,19.72804167,473,3.294958333,Flee,interest_area,door_right
1322,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,20.35366667,488,21.85516667,524,1.5015,Flee,interest_area,stranger
1323,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,22.10541667,530,28.403375,681,6.297958333,Flee,interest_area,door_left
1324,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,30.86416667,740,31.406375,753,0.542208333,Flee,interest_area,stranger
1325,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,31.656625,759,79.78804167,1913,48.13141667,Flee,interest_area,door_left
1326,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,81.79004167,1961,83.62520833,2005,1.835166667,Flee,interest_area,door_left
1327,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,83.958875,2013,88.17141667,2114,4.212541667,Flee,interest_area,stranger
1328,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,88.5885,2124,107.6075,2580,19.019,Flee,interest_area,door_right
1329,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,108.3165417,2597,110.485375,2649,2.168833333,Flee,interest_area,stranger
1330,dog-tracking-projekt-2020-09-22_11-33-35_dst_flee_np,110.8190417,2657,120.37025,2886,9.551208333,Flee,interest_area,door_left
